,文章ID,標題,內文簡介,版ID,回應的文章ID,發文時間,回覆數,按讚數,主題標籤,版中文名,回應的文章的標題,媒體連結,所有文,關鍵字
10,239697442,能幫我表弟投個票嗎🥺,大家早安！，能不能請大家幫幫我表弟，投給他的作品一票～因為他媽媽不知道8/8就可以開始投票了，所以目前的票數和大家有很大的差距，好在美術老師有提醒，表弟剛考上國中美術班，我希望他不會因為這件事而喪失了,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-14 01:59:33.928000+00:00,1,1,[],閒聊,,[],能幫我表弟投個票嗎🥺大家早安能不能請大家幫幫我表弟投給他作品一票因為他媽媽不知道88就可以開始投票了所以目前票數和大家有很大差距好在美術老師有提醒表弟剛考上國中美術班我希望他不會因為這件事而喪失了,"['能幫', '我表弟', '投個', '票', '嗎', '🥺', '大家', '早', '安能', '不能', '請', '大家', '幫幫我', '表弟', '投給', '他', '作品', '一票', '因為', '他', '媽媽', '不知道', '88', '就', '可以', '開始', '投票', '了', '所以', '目前', '票數', '和', '大家', '有', '很大', '差距', '好', '在', '美術', '老師', '有', '提醒', '表弟', '剛考', '上國', '中美', '術班', '我', '希望', '他', '不會', '因為', '這件', '事', '而', '喪失', '了']"
11,239697430,寄信到大陸,7/22的時候從郵局寄出信件，想寄給住在大陸的朋友，26號抵達大陸，然後就沒動過了🥹，從中國郵政查也停在這邊，有人有經驗寄掛號信過去大概要等多久嗎，網上看到的都是寄包裹，討論寄信的好少。之前寄幾次平信,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-14 01:57:39.043000+00:00,1,0,['寄信'],閒聊,,"[{'url': 'https://imgur.com/PPDJC4b.jpg'}, {'url': 'https://imgur.com/tJvK7Ld.jpg'}]",寄信到大陸722時候從郵局寄出信件想寄給住在大陸朋友26號抵達大陸然後就沒動過了🥹從中國郵政查也停在這邊有人有經驗寄掛號信過去大概要等多久嗎網上看到都是寄包裹討論寄信好少之前寄幾次平信,"['寄信', '到', '大陸', '722', '時候', '從', '郵局', '寄出', '信件', '想', '寄給', '住', '在', '大陸', '朋友', '26', '號抵', '達', '大陸', '然後', '就', '沒動過', '了', '\U0001f979', '從', '中國郵政', '查', '也', '停', '在', '這邊', '有', '人', '有', '經驗', '寄掛號信', '過去', '大概', '要', '等', '多久', '嗎', '網上', '看', '到', '都是', '寄', '包裹', '討論', '寄信', '好少', '之前', '寄', '幾次', '平信']"
12,239697413,中國人越來越騙不到柬埔寨，開始騙其他華人去,最近因為新聞才開始關注到柬埔寨，其實以前看中國小說，曾經有不少提到「殺豬盤」跟人口販賣，但當時都覺得離台灣人很遠。沒想到現在居然有那麼多台灣人受害...，有說法是之前都是中國人被中國人騙到柬埔寨，其實,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-14 01:53:14.135000+00:00,12,81,"['柬埔寨', '中國人', '時事', '詐騙']",閒聊,,[],中國人越來越騙不到柬埔寨開始騙其他華人去最近因為新聞才開始關注到柬埔寨其實以前看中國小說曾經有不少提到殺豬盤跟人口販賣但當時都覺得離台灣人很遠沒想到現在居然有那麼多台灣人受害有說法是之前都是中國人被中國人騙到柬埔寨其實,"['中國', '人越', '來', '越', '騙', '不到', '柬埔寨', '開始', '騙', '其他', '華人', '去', '最近', '因為', '新聞', '才', '開始', '關注', '到', '柬埔寨', '其實', '以前', '看', '中國', '小說', '曾經', '有', '不', '少提', '到', '殺', '豬盤', '跟', '人口', '販賣', '但', '當時', '都', '覺得', '離台灣', '人', '很遠', '沒', '想到', '現在', '居然', '有', '那麼', '多台', '灣人', '受害', '有', '說', '法', '是', '之前', '都是', '中國', '人', '被', '中國', '人騙', '到', '柬埔寨', '其實']"
13,239697411,小粉綠就是這麼可愛,在野黨：林智堅論文事件抄襲在先、說謊在後，人格破產！，小粉綠：學歷不重要，會做事才重要！，林智堅：我要轉換跑道，去我人生的戰場，謝謝大家。小粉綠：許淑華的論文呢？蔡壁如的論文呢？黃國昌的論文呢？高虹安,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-14 01:52:20.624000+00:00,4,13,['閒聊'],閒聊,,[],小粉綠就是這麼可愛在野黨林智堅論文事件抄襲在先說謊在後人格破產小粉綠學歷不重要會做事才重要林智堅我要轉換跑道去我人生戰場謝謝大家小粉綠許淑華論文呢蔡壁如論文呢黃國昌論文呢高虹安,"['小粉', '綠', '就是', '這麼', '可愛', '在野黨', '林智', '堅論文', '事件', '抄襲', '在', '先', '說', '謊', '在', '後', '人格', '破產', '小粉', '綠', '學歷', '不重', '要會', '做事', '才', '重要', '林智堅', '我', '要', '轉換', '跑', '道', '去', '我', '人生', '戰場', '謝謝', '大家', '小粉', '綠', '許淑華論', '文', '呢', '蔡壁', '如論文', '呢', '黃', '國昌論', '文', '呢', '高虹安']"
14,239697410,海洋音樂季陣容吸引人嗎？,最近許多音樂活動陸續在各個縣市地區遍地開花，而這是苗栗一年一度的海洋音樂季卡司，但一公布在FB社團裡就引起當地伯伯阿姨們的熱烈討論，（因為社團裡幾乎都是40歲以上的成員），：啊！我只聽過翁立友，：好喔,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-14 01:52:15.343000+00:00,0,0,"['音樂', '音樂祭', '苗栗']",閒聊,,[{'url': 'https://imgur.com/nSsexLU.jpg'}],海洋音樂季陣容吸引人嗎最近許多音樂活動陸續在各個縣市地區遍地開花而這是苗栗一年一度海洋音樂季卡司但一公布在FB社團裡就引起當地伯伯阿姨們熱烈討論因為社團裡幾乎都是40歲以上成員啊我只聽過翁立友好喔,"['海洋', '音樂季', '陣容', '吸引', '人', '嗎', '最近', '許多', '音樂', '活動', '陸續', '在', '各個', '縣市', '地區', '遍地', '開花', '而', '這是', '苗栗', '一年一度', '海洋', '音樂季', '卡司', '但', '一', '公布', '在', 'FB', '社團裡', '就', '引起', '當地', '伯伯', '阿姨們', '熱烈', '討論', '因為', '社團裡', '幾乎', '都是', '40', '歲', '以上', '成員', '啊', '我', '只', '聽過', '翁立', '友好', '喔']"
15,239697403,台大生的卑劣,台大生有一個想法，就是他們覺得他們是宇宙第一厲害，當初考試考得比別人好一點，就開始瞧不起考得比他差的人。台大生真的很奇怪，考試這東西，除了實力以外，還有很多是考試技巧跟運氣的問題耶，到底憑甚麼覺得自己,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-14 01:50:49.061000+00:00,7,1,[],閒聊,,[],台大生卑劣台大生有一個想法就是他們覺得他們是宇宙第一厲害當初考試考得比別人好一點就開始瞧不起考得比他差人台大生真很奇怪考試這東西除了實力以外還有很多是考試技巧跟運氣問題耶到底憑甚麼覺得自己,"['台', '大生', '卑劣', '台', '大生', '有', '一個', '想法', '就是', '他們', '覺得', '他們', '是', '宇宙', '第一', '厲害', '當初', '考試', '考得', '比', '別人', '好', '一點', '就', '開始', '瞧', '不起', '考得', '比', '他', '差人台', '大生', '真', '很', '奇怪', '考試', '這東西', '除了', '實力', '以外', '還有', '很多', '是', '考試', '技巧', '跟', '運氣', '問題', '耶', '到底', '憑', '甚麼', '覺得', '自己']"
16,239697400,父母在家都在幹嘛,爸媽六七十，大部分時間一人滑手機一人在發呆。電視也不看，興趣也沒有，人生真無趣,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-14 01:48:56.105000+00:00,4,1,[],閒聊,,[],父母在家都在幹嘛爸媽六七十大部分一人滑手機一人在發呆電視也不看興趣也沒有人生真無趣,"['父母', '在家', '都', '在', '幹嘛', '爸媽', '六七十', '大部分', '一人', '滑', '手機', '一人', '在', '發呆', '電視', '也', '不看', '興趣', '也', '沒有', '人生', '真無趣']"
18,239697360,柬埔寨詐騙：明知山有虎 偏向虎山行被老虎咬我們是否該救援？,最近打開手機都看到柬埔寨詐騙新聞！電擊、摘器官等等，但還是有年輕人被警察勸阻卻堅持要去？！！這種我們還是要救他嗎？？請問大家的看法～？我看到許多新聞底下留言、都說是政府爛⋯⋯，我想說政府盡力宣導勸阻是,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-14 01:36:35.364000+00:00,7,1,"['柬埔寨', '詐騙', '明知', '時事']",閒聊,,[],柬埔寨詐騙明知山有虎偏向虎山行被老虎咬我們是否該救援最近打開手機都看到柬埔寨詐騙新聞電擊摘器官等等但還是有年輕人被警察勸阻卻堅持要去這種我們還是要救他嗎請問大家看法我看到許多新聞底下留言都說是政府爛⋯⋯我想說政府盡力宣導勸阻是,"['柬埔寨', '詐', '騙明', '知山', '有', '虎', '偏向', '虎山行', '被', '老虎', '咬', '我們', '是', '否該', '救援', '最近', '打開', '手機', '都', '看', '到', '柬埔寨', '詐騙', '新聞', '電擊', '摘', '器官', '等', '等', '但', '還是', '有', '年輕人', '被', '警察', '勸阻', '卻', '堅持', '要', '去', '這種', '我們', '還是', '要', '救', '他', '嗎', '請問', '大家', '看法', '我', '看', '到', '許多', '新聞', '底下', '留言', '都', '說', '是', '政府爛', '⋯', '⋯', '我', '想', '說', '政府', '盡力', '宣導', '勸阻', '是']"
19,239697325,林牧師是我見過最偉大的人,林牧師是台大植物系畢業，去美國留學得微生物學博士，後來讀神學院當牧師，常常幫助人，有教導聖經，感到基督教給人善良的良心，很懷念林牧師。,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-14 01:26:50.860000+00:00,1,0,['閒聊'],閒聊,,[],林牧師是我見過最偉大人林牧師是台大植物系畢業去美國留學得微生物學博士後來讀神學院當牧師常常幫助人有教導聖經感到基督教給人善良良心很懷念林牧師,"['林牧師', '是', '我', '見過', '最', '偉大', '人林牧師', '是', '台大', '植物系', '畢業', '去', '美國', '留學得', '微生物學', '博士', '後來', '讀神', '學院', '當牧師', '常常', '幫助', '人有', '教導', '聖經', '感到', '基督教', '給人', '善良', '良心', '很', '懷念', '林牧師']"
20,239697281,求助 感覺睡眠時間變長 身體變差了,以前上班都是7：20起來，走20多分鐘去公司。晚上2點左右睡覺，即使3點多睡，隔天一樣有精神。一天睡5小時就夠了。最近去學東西，像學校正常上下課，結果晚上9.10點就覺得有一點累想休息一下，結果就睡到,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-14 01:05:01.149000+00:00,5,0,"['求助', '睡眠', '時間']",閒聊,,[],求助感覺睡眠變長身體變差了以前上班都是720起來走20多分鐘去公司晚上2點左右睡覺即使3點多睡隔天一樣有精神一天睡5小時就夠了最近去學東西像學校正常上下課結果晚上910點就覺得有一點累想休息一下結果就睡到,"['求助', '感覺', '睡眠', '變長', '身體', '變差', '了', '以前', '上班', '都是', '720', '起來', '走', '20', '多分鐘', '去', '公司', '晚上', '2', '點', '左右', '睡覺', '即使', '3', '點多', '睡', '隔天', '一樣', '有', '精神', '一天', '睡', '5', '小時', '就夠', '了', '最近', '去', '學東西', '像', '學校', '正常上', '下課', '結果', '晚上', '910', '點就', '覺得', '有', '一點', '累想', '休息', '一下', '結果', '就', '睡', '到']"
21,239697246,家人剛過世，現在在臨時靈堂等,昨晚家人剛過世，現在在殯儀館的臨時靈堂等神明看日子，禮儀公司的員工也在，我需要一點事情轉移注意力，要不然真的太痛苦，每次講一講就會哭出來,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-14 00:55:25.668000+00:00,3,0,[],閒聊,,[],家人剛過世現在在臨時靈堂等昨晚家人剛過世現在在殯儀館臨時靈堂等神明看日子禮儀公司員工也在我需要一點事情轉移注意力要不然真太痛苦每次講一講就會哭出來,"['家人', '剛過', '世', '現在', '在', '臨時', '靈堂', '等', '昨晚', '家人', '剛過', '世', '現在', '在', '殯儀館', '臨時', '靈堂', '等', '神明', '看', '日子', '禮儀', '公司', '員工', '也', '在', '我', '需要', '一點', '事情', '轉移', '注意力', '要', '不然', '真太痛', '苦', '每次', '講一講', '就', '會', '哭', '出來']"
22,239697204,能不能發動戰爭攻打柬埔寨？,21世紀了，居然還有能夠從我們已開發國家一批一批像黑奴一樣運去柬埔寨當奴隸虐待的，而且還不是個案，人數都已經破5000人了，人家美國911也才死2000人，美國就隨便找個藉口侵略中東了，這些柬埔寨人居,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-14 00:37:45.458000+00:00,254,216,"['柬埔寨', '詐騙', '反人類罪', '台灣人團結起來']",閒聊,,[],能不能發動戰爭攻打柬埔寨21世紀了居然還有能夠從我們已開發國家一批一批像黑奴一樣運去柬埔寨當奴隸虐待而且還不是個案人數都已經破5000人了人家美國911也才死2000人美國就隨便找個藉口侵略中東了這些柬埔寨人居,"['能', '不能', '發動', '戰爭', '攻打', '柬埔寨', '21', '世紀', '了', '居然', '還有', '能夠', '從', '我們', '已', '開發', '國家', '一批', '一批', '像', '黑奴', '一樣', '運去', '柬埔寨當', '奴隸', '虐待', '而', '且還', '不是', '個案', '人數', '都', '已經', '破', '5000', '人', '了', '人家', '美國', '911', '也', '才', '死', '2000', '人美國', '就', '隨便', '找個', '藉', '口', '侵略', '中東', '了', '這些', '柬埔寨', '人居']"
23,239697201,不懂為什麼會有人去柬埔寨被騙,我實在搞不懂欸，為什麼會有人去柬埔寨被騙，Cambodia台語就是看布袋，就已經預示結局了，去Cambodia只會被看布袋沒辦法賺錢啊,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-14 00:35:46.800000+00:00,14,40,['柬埔寨'],閒聊,,[],不懂為什麼會有人去柬埔寨被騙我實在搞不懂欸為什麼會有人去柬埔寨被騙Cambodia台語就是看布袋就已經預示結局了去Cambodia只會被看布袋沒辦法賺錢啊,"['不', '懂', '為什麼', '會', '有', '人', '去', '柬埔寨', '被', '騙', '我', '實在', '搞', '不', '懂', '欸', '為什麼', '會', '有', '人', '去', '柬埔寨', '被', '騙', 'Cambodia', '台語', '就是', '看', '布袋', '就', '已經', '預示', '結局', '了', '去', 'Cambodia', '只會', '被', '看', '布袋', '沒辦法', '賺', '錢', '啊']"
24,239697187,長粉瘤打耳洞,之前打的耳洞因為發炎在耳背長了粉瘤，沒有擠出來傷口都癒合了，之前問過醫生可不可以打在同樣的位置，他是說可以只是會痛，有人可以告訴我是多痛嗎，好想再打一次耳洞,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-14 00:29:33.631000+00:00,0,0,['耳洞'],閒聊,,[],長粉瘤打耳洞之前打耳洞因為發炎在耳背長了粉瘤沒有擠出來傷口都癒合了之前問過醫生可不可以打在同樣位置他是說可以只是會痛有人可以告訴我是多痛嗎好想再打一次耳洞,"['長', '粉瘤', '打耳洞', '之前', '打耳洞', '因為', '發炎', '在', '耳', '背長', '了', '粉瘤', '沒有', '擠', '出來', '傷口', '都', '癒', '合', '了', '之前', '問過', '醫生', '可不可以', '打', '在', '同樣', '位置', '他', '是', '說', '可以', '只是', '會痛', '有', '人', '可以', '告訴', '我', '是', '多痛', '嗎', '好', '想', '再', '打', '一次', '耳洞']"
25,239697174,人從柬埔寨救回來就好，何必這樣去網暴人家，彷彿恨其不死？,說句實話，對於求包養、做八大，我覺得只要不偷不搶、不仙人跳隨便放火這個最低標準達成，我覺得並不等於賣身求包養就該被性侵、該被騙、該遭受不公平的待遇，就好像開膛手傑克一樣，那時候可能人們會認為妓女被殺不,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-14 00:23:42.532000+00:00,26,70,"['柬埔寨', '時事', '閒聊']",閒聊,,"[{'url': 'https://vivid.dcard.tw/Public/1a3349a9-9cce-4aef-b20f-4e027651bcdc/thumbnail.jpg'}, {'url': 'https://imgur.com/XQNdUZE.jpg'}]",人從柬埔寨救回來就好何必這樣去網暴人家彷彿恨其不死說句實話對於求包養做八大我覺得只要不偷不搶不仙人跳隨便放火這個最低標準達成我覺得並不等於賣身求包養就該被性侵該被騙該遭受不公平待遇就好像開膛手傑克一樣那時候可能人們會認為妓女被殺不,"['人', '從', '柬埔寨', '救', '回來', '就', '好', '何必', '這樣', '去', '網暴', '人家', '彷彿', '恨', '其', '不', '死', '說', '句', '實話', '對於', '求', '包養', '做', '八大', '我', '覺得', '只要', '不偷', '不', '搶', '不', '仙人跳', '隨便', '放火', '這個', '最低', '標準', '達成', '我', '覺得', '並不等於', '賣', '身求', '包養', '就', '該', '被', '性', '侵該', '被', '騙', '該', '遭受', '不', '公平', '待遇', '就', '好像', '開膛手', '傑克', '一樣', '那時候', '可能', '人們', '會', '認為', '妓女', '被', '殺', '不']"
26,239697141,父母親都是爛蘋果,父親做黑的，黑吃黑，哪一天被抓去關我也不知道了啦，我也不可能養他，又沒斷手斷腳，搞不懂為什麼要這樣，自己無能爛到爆，還要我人生耍廢就好，沒救了，還要我去當尼姑...，沒常識沒讀書沒知識就是這樣...，,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-14 00:01:55.947000+00:00,0,4,[],閒聊,,[],父母親都是爛蘋果父親做黑黑吃黑哪一天被抓去關我也不知道了啦我也不可能養他又沒斷手斷腳搞不懂為什麼要這樣自己無能爛到爆還要我人生耍廢就好沒救了還要我去當尼姑沒常識沒讀書沒知識就是這樣,"['父母', '親', '都是', '爛蘋果', '父親', '做', '黑', '黑', '吃', '黑', '哪一天', '被', '抓', '去關', '我', '也', '不知道', '了', '啦', '我', '也', '不', '可能', '養', '他', '又', '沒斷', '手斷', '腳', '搞', '不', '懂', '為什麼', '要', '這樣', '自己', '無能爛', '到', '爆', '還要', '我', '人生', '耍', '廢', '就', '好', '沒救', '了', '還要', '我', '去當', '尼姑', '沒', '常識', '沒', '讀書', '沒知識', '就是', '這樣']"
