,文章ID,標題,內文簡介,版ID,回應的文章ID,發文時間,回覆數,按讚數,主題標籤,版中文名,回應的文章的標題,媒體連結,所有文,關鍵字
10,239692448,其實我以前也碰過公司詐騙,不過我沒去柬埔寨，也沒有被電擊性侵賣腎啦，本來我是覺得被詐騙去柬埔寨是自己蠢，但想到我好幾年前的經歷，忽然有點能同理他們做選擇的心境，我當時的經歷是這樣的，家裡狀況不太ok，時常處於非常緊張的氣氛，私,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-13 10:00:28.999000+00:00,3,27,"['公司', '詐騙', '詐欺', '柬埔寨', '新鮮人']",閒聊,,[],其實我以前也碰過公司詐騙不過我沒去柬埔寨也沒有被電擊性侵賣腎啦本來我是覺得被詐騙去柬埔寨是自己蠢但想到我好幾年前經歷忽然有點能同理他們做選擇心境我當時經歷是這樣家裡狀況不太ok時常處於非常緊張氣氛私,"['其實', '我', '以前', '也', '碰過', '公司', '詐騙', '不過', '我', '沒去', '柬埔寨', '也', '沒有', '被', '電擊性', '侵賣', '腎', '啦', '本來', '我', '是', '覺得', '被', '詐', '騙', '去', '柬埔寨', '是', '自己', '蠢', '但', '想到', '我', '好幾年', '前經歷', '忽然', '有點', '能', '同理', '他們', '做', '選擇', '心境', '我', '當時', '經歷', '是', '這樣', '家裡', '狀況', '不', '太', 'ok', '時常處', '於', '非常緊', '張氣氛', '私']"
11,239692405,柬埔寨受害人本來就要自己檢討！,引自受害者IG ！ 要我們不要責怪被害人？當然要檢討加害人，但是並不代表不能檢討受害者。多數正常人都知道這種高薪國外工作多半是詐騙？ 政府也一直防範宣導！ 但你們不聽、不聞、不看、現在出事了就要人家給,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-13 09:55:28.559000+00:00,16,26,"['柬埔寨', '閒聊', '有趣', '時事']",閒聊,,[{'url': 'https://imgur.com/QQEPLXN.jpg'}],柬埔寨受害人本來就要自己檢討引自受害者IG要我們不要責怪被害人當然要檢討加害人但是並不代表不能檢討受害者多數正常人都知道這種高薪國外工作多半是詐騙政府也一直防範宣導但你們不聽不聞不看現在出事了就要人家給,"['柬埔寨', '受害', '人本', '來', '就要', '自己', '檢討', '引自', '受害者', 'IG', '要', '我們', '不要', '責怪', '被', '害人', '當然', '要', '檢討', '加害人', '但是', '並不', '代表', '不能', '檢討', '受害者', '多數', '正', '常人', '都', '知道', '這種', '高薪', '國外', '工作', '多半', '是', '詐', '騙政府', '也', '一直', '防範', '宣導', '但', '你們', '不', '聽', '不聞', '不看', '現在', '出事', '了', '就要', '人家', '給']"
12,239692395,8/20 Ai夜店,有人要一起玩的嗎~我們這邊三個女生而已🥺 ！,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-13 09:53:53.047000+00:00,19,5,"['夜店', 'ai']",閒聊,,[],820Ai夜店有人要一起玩嗎我們這邊三個女生而已🥺,"['820Ai', '夜店', '有', '人', '要', '一起', '玩', '嗎', '我們', '這邊', '三個', '女生', '而', '已', '🥺']"
13,239692343,給藍頭一次機會，會想選哪一個,1. 50歲人妻貴婦，2. 22歲女大生,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-13 09:46:23.339000+00:00,11,5,"['閒聊', '女生', '朋友', '男生']",閒聊,,[{'url': 'https://imgur.com/tWUfpz1.jpg'}],給藍頭一次機會會想選哪一個150歲人妻貴婦222歲女大生,"['給藍頭', '一次', '機會會', '想', '選', '哪', '一個', '150', '歲', '人', '妻貴婦', '222', '歲', '女', '大生']"
14,239692307,柬埔寨詐騙事件,小魯很好奇，最近爆紅的囚禁詐騙，為何bump的影片流量這麼低，是不是因為他曾經跟著烏鴉槓動森，這波詐騙熱度基本上是他帶上來的，而他的影片流量經過三周不到200萬觀看，直接被整個社會雪藏，甚至有這個新聞,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-13 09:41:15.503000+00:00,8,18,"['柬埔寨', '詐騙', '時事']",閒聊,,"[{'url': 'https://imgur.com/MRDZSZR.jpg'}, {'url': 'https://imgur.com/kj0PS8v.jpg'}]",柬埔寨詐騙事件小魯很好奇最近爆紅囚禁詐騙為何bump影片流量這麼低是不是因為他曾經跟著烏鴉槓動森這波詐騙熱度基本上是他帶上來而他影片流量經過三周不到200萬觀看直接被整個社會雪藏甚至有這個新聞,"['柬埔寨', '詐騙', '事件', '小魯', '很', '好奇', '最近', '爆紅', '囚禁', '詐騙', '為何', 'bump', '影片', '流量', '這麼', '低', '是', '不是', '因為', '他', '曾經', '跟', '著', '烏鴉', '槓動森', '這波詐', '騙', '熱度', '基本上', '是', '他', '帶上來', '而', '他', '影片', '流量', '經過', '三周', '不到', '200', '萬觀', '看', '直接', '被', '整個', '社會雪藏', '甚至', '有', '這個', '新聞']"
15,239692300,林智堅退選。鄭知道了主持人：年輕人住口了吧。,各位年輕人要住口了嗎？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-13 09:40:05.403000+00:00,48,98,"['林智堅', '閒聊']",閒聊,,[],林智堅退選鄭知道了主持人年輕人住口了吧各位年輕人要住口了嗎,"['林智', '堅退', '選鄭', '知道', '了', '主持人', '年輕人', '住口', '了', '吧', '各位', '年輕人', '要', '住口', '了', '嗎']"
16,239692299,學生時期被霸凌紀錄🥲,小時候，我是一個超級自然捲 黑人卷 爆炸頭的那種，然後皮膚很黑，戴眼鏡，在國小一二三四年級沒有遇過霸凌排擠問題，到了國小五六年級，班上我唯一的朋友漸漸叫別的女生不要理我 排擠我，甚至她常常趁我不在的時,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-13 09:39:59.910000+00:00,0,1,"['霸凌', '閒聊', '時事']",閒聊,,[],學生時期被霸凌紀錄🥲小時候我是一個超級自然捲黑人卷爆炸頭那種然後皮膚很黑戴眼鏡在國小一二三四年級沒有遇過霸凌排擠問題到了國小五六年級班上我唯一朋友漸漸叫別女生不要理我排擠我甚至她常常趁我不在時,"['學生', '時期', '被', '霸凌紀錄', '\U0001f972', '小時候', '我', '是', '一個', '超級', '自然', '捲', '黑人卷', '爆炸頭', '那種', '然後', '皮膚', '很', '黑', '戴眼鏡', '在', '國小', '一二三四', '年級', '沒有', '遇過', '霸凌排', '擠', '問題', '到', '了', '國小', '五六', '年級', '班上', '我', '唯一', '朋友', '漸漸', '叫', '別', '女生', '不要', '理', '我', '排擠', '我', '甚', '至', '她', '常常', '趁', '我', '不', '在', '時']"
17,239692271,分享生活大小事,一年前，我的身體狀況真的超級不好的，上大學後，每天都無精打彩，其實我想說這樣的生活真實的不開心，去健康檢查還一堆紅字，直到今年六月我遇到了一個奇績，就是我使用了賀×芙，我開始不在身，體感到疲累，不再胃,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-13 09:36:58.729000+00:00,2,1,"['分享', '瘦身', '生活']",閒聊,,[],分享生活大小事一年前我身體狀況真超級不好上大學後每天都無精打彩其實我想說這樣生活真實不開心去健康檢查還一堆紅字直到今年六月我遇到了一個奇績就是我使用了賀×芙我開始不在身體感到疲累不再胃,"['分享', '生活', '大小事', '一年', '前', '我', '身體', '狀況', '真', '超級', '不好', '上', '大學', '後', '每', '天都', '無精', '打彩', '其實', '我', '想', '說', '這樣', '生活', '真實', '不開', '心去', '健康檢查', '還', '一堆', '紅字', '直到', '今年', '六月', '我遇', '到', '了', '一個', '奇績', '就是', '我', '使用', '了賀', '×', '芙', '我', '開始', '不', '在', '身體', '感到', '疲累', '不再', '胃']"
18,239692269,被騙取柬埔寨值得同情？,當我看到類似被騙去柬埔寨的新聞時我並不同情被騙去的 我反而覺得他們很活該 想想如果真的有這種工作 頂多也是台企內部派人去柬埔寨駐點 輪不到他們上網去應徵 柬埔寨這種落後的國家 為什麼這些人會相信去那種,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-13 09:36:52.182000+00:00,1,2,"['柬埔寨', '被騙', '時事']",閒聊,,[],被騙取柬埔寨值得同情當我看到類似被騙去柬埔寨新聞時我並不同情被騙去我反而覺得他們很活該想想如果真有這種工作頂多也是台企內部派人去柬埔寨駐點輪不到他們上網去應徵柬埔寨這種落後國家為什麼這些人會相信去那種,"['被', '騙取', '柬埔寨', '值得', '同情', '當我', '看', '到', '類似', '被', '騙', '去', '柬埔寨', '新聞時', '我並', '不', '同情', '被', '騙', '去', '我', '反而', '覺得', '他們', '很活', '該', '想想', '如果', '真有', '這種', '工作', '頂多', '也', '是', '台企', '內部', '派', '人', '去', '柬埔寨', '駐點', '輪', '不到', '他們', '上網', '去', '應徵', '柬埔寨', '這種', '落', '後', '國家', '為什麼', '這些', '人會', '相信', '去', '那種']"
19,239692256,#請益 停車收據,這種發票是能兌獎的嗎，第一次看到前面開頭也是數字的,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-13 09:35:24.403000+00:00,5,4,['發票'],閒聊,,[{'url': 'https://imgur.com/LTohBQY.jpg'}],請益停車收據這種發票是能兌獎嗎第一次看到前面開頭也是數字,"['請益', '停車', '收據', '這種', '發票', '是', '能', '兌獎', '嗎', '第', '一次', '看到', '前面', '開頭', '也', '是', '數字']"
