,文章ID,標題,內文簡介,版ID,回應的文章ID,發文時間,回覆數,按讚數,主題標籤,版中文名,回應的文章的標題,媒體連結,所有文,關鍵字
10,239682090,去看魔法阿嬤！！！,今天要拜好兄弟，忽然想起來之前跟朋友聊天，發現他們不知道魔法阿嬤是什麼，也不知道什麼是，怎麼可以不知道什麼是把你阿嬤賣掉，罰沒看過的全部給我去看一次啦,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 05:21:26.275000+00:00,1,0,"['我要情緒勒索大家去看魔法阿嬤', '雖然可能沒人理我', '是說媽跟嬤應該都可以吧啊哈']",閒聊,,"[{'url': 'https://imgur.com/LBkxZAQ.jpg'}, {'url': 'https://imgur.com/Tr2eZxD.jpg'}]",去看魔法阿嬤今天要拜好兄弟忽然想起來之前跟朋友聊天發現他們不知道魔法阿嬤是什麼也不知道什麼是怎麼可以不知道什麼是把你阿嬤賣掉罰沒看過全部給我去看一次啦,"['去', '看', '魔法', '阿', '嬤', '今天', '要', '拜', '好', '兄弟', '忽然', '想起', '來', '之前', '跟', '朋友', '聊天', '發現', '他們', '不知道', '魔法', '阿嬤是', '什麼', '也', '不知道', '什麼', '是', '怎麼', '可以', '不知道', '什麼', '是', '把', '你', '阿嬤賣', '掉', '罰', '沒', '看過', '全部', '給我', '去', '看', '一次', '啦']"
11,239682067,糧食危機解方,突然想到一個解決糧食不足問題的方法，人家都說癌症是不正常瘋狂發育的組織，如果今天培養一團癌症細胞，讓他無限增值，是不是全球都有糧食了？求學霸解答這樣是否可行,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 05:17:55.847000+00:00,2,0,"['危機', '突發奇想']",閒聊,,[],糧食危機解方突然想到一個解決糧食不足問題方法人家都說癌症是不正常瘋狂發育組織如果今天培養一團癌症細胞讓他無限增值是不是全球都有糧食了求學霸解答這樣是否可行,"['糧食', '危機', '解方', '突然', '想到', '一個', '解決', '糧食', '不足', '問題', '方法', '人家', '都', '說', '癌症', '是', '不正', '常瘋狂', '發育', '組織', '如果', '今天', '培養', '一團', '癌症', '細胞', '讓他', '無限', '增值', '是', '不是', '全球', '都', '有', '糧食', '了', '求學霸', '解答', '這樣', '是', '否', '可行']"
12,239682057,#求幫高調 如果你是AO3網站使用者，請務必進來看🥲,Archive of Our Own也就是人稱AO3的全球性大型原創/二創網站。今早在Plurk上看見某則母湯的訊息🫠，簡單來說就是某位「中國使用者」想參加網站的董事會選舉，藉此提出中國自家引以為傲的,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 05:16:59.531000+00:00,1,14,"['同人', '二創', '原創', '小說', 'AO3']",閒聊,,[{'url': 'https://imgur.com/kKE1Y3V.jpg'}],求幫高調如果你是AO3網站使用者請務必進來看🥲ArchiveofOurOwn也就是人稱AO3全球性大型原創二創網站今早在Plurk上看見某則母湯訊息🫠簡單來說就是某位中國使用者想參加網站董事會選舉藉此提出中國自家引以為傲,"['求幫', '高調', '如果', '你', '是', 'AO3', '網站', '使用者', '請', '務必', '進', '來看', '\U0001f972', 'ArchiveofOurOwn', '也', '就是', '人稱', 'AO3', '全球性', '大型', '原創', '二創', '網站', '今早', '在', 'Plurk', '上', '看見', '某則母', '湯訊息', '\U0001fae0', '簡單', '來說', '就是', '某位', '中國', '使用者', '想', '參加', '網站', '董事會', '選舉', '藉', '此', '提出', '中國', '自家', '引以', '為傲']"
13,239682034,快訊,如果沒有抄襲 為什麼要退選？這讓那些護航仔情何以堪？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 05:14:11.930000+00:00,7,11,"['時事', '選舉', '政治']",閒聊,,[{'url': 'https://imgur.com/b0qXJHV.jpg'}],快訊如果沒有抄襲為什麼要退選這讓那些護航仔情何以堪,"['快訊', '如果', '沒有', '抄襲', '為什麼', '要', '退選', '這讓', '那些', '護航', '仔情', '何以堪']"
14,239682022,Re: [爆卦]  林智堅要退選,作者UbaldJimenez （Uball），看板Gossiping，標題Re： ［爆卦］  林智堅要退選，時間Fri Aug 12 12：33：34 2022，退選就目前最聰明的方式啊，還可以直接繼,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 05:12:28.659000+00:00,1,13,['閒聊'],閒聊,,[],Re爆卦林智堅要退選作者UbaldJimenezUballGossiping標題Re［爆卦］林智堅要退選FriAug121233342022退選就目前最聰明方式啊還可以直接繼,"['Re', '爆卦', '林智', '堅要', '退選', '作者', 'UbaldJimenezUballGossiping', '標題', 'Re', '［', '爆卦', '］', '林智', '堅要', '退選', 'FriAug121233342022', '退選', '就', '目前', '最聰明', '方式', '啊還', '可以', '直接繼']"
15,239682021,住外面一整天吃飯錢200算多嗎？,想問一下大家有在外面租房子，每天給自己的吃飯錢（3餐）200算多嗎？因為想要控制自己吃飯的錢別讓自己花太多在上面，順便也能多存到一些錢,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 05:12:21.162000+00:00,4,0,"['時事', '工作', '感情', '閒聊', '朋友']",閒聊,,[],住外面一整天吃飯錢200算多嗎想問一下大家有在外面租房子每天給自己吃飯錢3餐200算多嗎因為想要控制自己吃飯錢別讓自己花太多在上面順便也能多存到一些錢,"['住', '外面', '一整天', '吃飯錢', '200', '算多', '嗎', '想問', '一下', '大家', '有', '在', '外面', '租', '房子', '每天給', '自己', '吃飯錢', '3', '餐', '200', '算多', '嗎', '因為', '想要', '控制', '自己', '吃飯錢', '別', '讓', '自己', '花太多', '在', '上面', '順便', '也', '能', '多', '存到', '一些', '錢']"
16,239681979,現在的男人真的不行⋯,公司的蒸飯箱拿便當出來，如果是女生先到，我們女生都會順手把大家的一起拿出來，但如果是男生先到，男生只會拿自己的便當，嘖嘖嘖⋯，雖然他沒有義務幫忙大家拿是沒錯，但這個行為讓人滿⋯，還有比較重ㄧ點的貨物，,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 05:07:13.929000+00:00,12,0,"['男人', '女人', '工作']",閒聊,,[],現在男人真不行⋯公司蒸飯箱拿便當出來如果是女生先到我們女生都會順手把大家一起拿出來但如果是男生先到男生只會拿自己便當嘖嘖嘖⋯雖然他沒有義務幫忙大家拿是沒錯但這個行為讓人滿⋯還有比較重ㄧ點貨物,"['現在', '男人', '真', '不行', '⋯', '公司', '蒸飯', '箱', '拿', '便當', '出來', '如果', '是', '女生', '先到', '我們', '女生', '都', '會', '順', '手把', '大家', '一起', '拿', '出來', '但', '如果', '是', '男生', '先到', '男生', '只會', '拿', '自己', '便當', '嘖嘖', '嘖', '⋯', '雖然', '他', '沒有', '義務', '幫忙', '大家', '拿', '是', '沒錯', '但', '這個', '行為', '讓', '人滿', '⋯', '還有', '比', '較', '重', 'ㄧ', '點貨物']"
17,239681976,新竹「設計」也有抄襲歷史喔-新竹獸事件,請看這篇 2020 新竹台灣設計展抄襲風波，總策展人說很火的「新竹獸」是來自自己小孩玩遊戲的靈感，事實上根本是抄別人的圖，還把提供圖的人排除在團隊之外，總策展人履歷上炫耀在荷蘭知名建築師事務所工作，結,255fd275-fec2-49d2-8e46-2e1557ffaeb0,239680611.0,2022-08-12 05:07:11.818000+00:00,0,4,"['新竹', '抄襲', '林智堅']",閒聊,不知道該說些什麼了…..,[],新竹設計也有抄襲歷史喔新竹獸事件請看這篇2020新竹台灣設計展抄襲風波總策展人說很火新竹獸是來自自己小孩玩遊戲靈感事實上根本是抄別人圖還把提供圖人排除在團隊之外總策展人履歷上炫耀在荷蘭知名建築師事務所工作結,"['新竹', '設計', '也', '有', '抄襲', '歷史', '喔', '新', '竹獸', '事件', '請', '看', '這篇', '2020', '新竹', '台灣', '設計展', '抄襲', '風波', '總策', '展人', '說', '很', '火新', '竹獸', '是', '來自', '自己', '小孩', '玩遊戲', '靈感', '事實上', '根本', '是', '抄', '別人', '圖還', '把', '提供', '圖人', '排除', '在', '團隊', '之外', '總策', '展人', '履歷', '上炫耀', '在', '荷蘭', '知名', '建築師', '事務所', '工作', '結']"
18,239681935,Microsoft Office 365 家庭共享,目前還有五個位置，先付款先得。長期使用。付費方式隨喜。記得打開LINE接收陌生訊息,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 05:01:31.828000+00:00,0,0,"['microsoft', 'office', '家庭']",閒聊,,[],MicrosoftOffice365家庭共享目前還有五個位置先付款先得長期使用付費方式隨喜記得打開LINE接收陌生訊息,"['MicrosoftOffice365', '家庭', '共享', '目前', '還有', '五個', '位置', '先', '付款', '先得長', '期', '使用', '付費', '方式', '隨喜', '記得', '打開', 'LINE', '接收', '陌生訊息']"
19,239681934,大家都多久感冒一次？,我跟女友在一起即將邁入第三年，過程中她居然都沒有感冒過 雖然是好事，但我平均一年也會感冒個1-2次，所以開始好奇大家都多久感冒一次🤣，她一樣會生一些奇怪的病 或是單純頭痛 胃痛 經痛 等等..就是不會,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 05:01:24.925000+00:00,1,1,"['感情', '感冒', '閒聊']",閒聊,,[],大家都多久感冒一次我跟女友在一起即將邁入第三年過程中她居然都沒有感冒過雖然是好事但我平均一年也會感冒個12次所以開始好奇大家都多久感冒一次🤣她一樣會生一些奇怪病或是單純頭痛胃痛經痛等等就是不會,"['大家', '都', '多久', '感冒', '一次', '我', '跟', '女友', '在', '一起', '即將', '邁入', '第', '三年', '過程', '中', '她', '居然', '都', '沒有', '感冒', '過雖然', '是', '好事', '但', '我', '平均', '一年', '也', '會', '感冒', '個', '12', '次', '所以', '開始', '好奇', '大家', '都', '多久', '感冒', '一次', '🤣', '她', '一樣', '會生', '一些', '奇', '怪病', '或是', '單純', '頭痛', '胃痛', '經痛', '等', '等', '就是', '不會']"
20,239681892,是不是進了職場以後交友就越來越難,嗨！我是八年級生，今年準備三十的那一批，由於我都是兩點一線的上下班生活，也不是住在鬧區，可想而知我幾乎沒有夜生活，更別說搭訕，從來不是一件我能駕馭的事情哈哈哈，所以我唯一的選擇只剩下交友軟體。說到這裡,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 04:57:27.309000+00:00,5,2,"['交友', '職場', '感情', '閒聊', '生活']",閒聊,,[],是不是進了職場以後交友就越來越難嗨我是八年級生今年準備三十那一批由於我都是兩點一線上下班生活也不是住在鬧區可想而知我幾乎沒有夜生活更別說搭訕從來不是一件我能駕馭事情哈哈哈所以我唯一選擇只剩下交友軟體說到這裡,"['是', '不是', '進', '了', '職場', '以後', '交友', '就越', '來', '越', '難', '嗨', '我', '是', '八年級', '生', '今年', '準備', '三十', '那', '一批', '由', '於', '我', '都是', '兩點', '一線', '上下班', '生活', '也', '不是', '住', '在', '鬧區', '可想而知', '我', '幾乎', '沒有', '夜生活', '更', '別說', '搭訕', '從來', '不是', '一件', '我能', '駕馭', '事情', '哈哈哈', '所以', '我', '唯一', '選擇', '只', '剩下', '交友', '軟體', '說', '到', '這裡']"
21,239681849,林智堅自行宣布退選了！,桃園市長參選人林智堅深陷論文風波，據了解，他在跟總統報告相關事宜後，將自行宣布，退選，未來民進黨將派誰戰桃園，據了解將是民進黨立委鄭運鵬。------，看起來前幾天的中華碩士也兇多吉少了，這幾天力挺護,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 04:52:01.138000+00:00,102,285,['林智堅'],閒聊,,[],林智堅自行宣布退選了桃園市長參選人林智堅深陷論文風波據了解他在跟總統報告相關事宜後將自行宣布退選未來民進黨將派誰戰桃園據了解將是民進黨立委鄭運鵬看起來前幾天中華碩士也兇多吉少了這幾天力挺護,"['林智', '堅自行', '宣布', '退選', '了', '桃園', '市長', '參選人', '林智', '堅深', '陷論', '文風', '波據', '了解', '他', '在', '跟', '總統', '報告', '相關', '事宜', '後', '將自行', '宣布', '退選', '未來', '民進', '黨', '將派', '誰', '戰桃園', '據', '了解', '將是', '民進', '黨立委', '鄭運鵬', '看', '起來', '前', '幾天', '中華', '碩士', '也', '兇', '多吉', '少', '了', '這', '幾天', '力挺護']"
23,239681810,台語怎麼會是台灣的語言？,我不知道大家有沒有注意到現在越來越多人說中文是殖民語言、鼓勵大家以台語作為主要語言。 *看著台大*，但我今天的疑問是：台語不是閩南方言嗎🥴？我遇過的很多廣東、福建交換生都聽得懂我們的台語啊，他們說只有,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 04:44:56.633000+00:00,7,1,"['台語', '台灣', '語言']",閒聊,,[],台語怎麼會是台灣語言我不知道大家有沒有注意到現在越來越多人說中文是殖民語言鼓勵大家以台語作為主要語言看著台大但我今天疑問是台語不是閩南方言嗎🥴我遇過很多廣東福建交換生都聽得懂我們台語啊他們說只有,"['台語', '怎麼', '會', '是', '台灣', '語言', '我', '不知道', '大家', '有', '沒有', '注意', '到', '現在', '越來', '越', '多', '人', '說', '中文', '是', '殖民語', '言', '鼓勵', '大家', '以台', '語作', '為', '主要', '語言', '看著', '台大', '但', '我', '今天', '疑問', '是', '台語', '不是', '閩', '南方', '言', '嗎', '🥴', '我', '遇過', '很多', '廣東', '福建', '交換', '生都', '聽', '得', '懂', '我們', '台語', '啊', '他們', '說', '只有']"
24,239681787,柬埔寨之我思,很多年輕人被高薪打工的誘惑，騙去柬埔寨，從事詐騙工作，不從就被打被虐，或被性侵，這說明了幾件台灣現象：一、因為在台灣不好過，所以想出國找機會。總統不是說她執政下這20年來是經濟最好的時刻嗎？那麼年輕人,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 04:42:32.674000+00:00,17,14,"['時事', '工作', '有趣', '閒聊', '傻眼']",閒聊,,[],柬埔寨之我思很多年輕人被高薪打工誘惑騙去柬埔寨從事詐騙工作不從就被打被虐或被性侵這說明了幾件台灣現象一因為在台灣不好過所以想出國找機會總統不是說她執政下這20年來是經濟最好時刻嗎那麼年輕人,"['柬埔寨', '之', '我思', '很多', '年輕人', '被', '高薪', '打工', '誘惑', '騙', '去', '柬埔寨', '從事', '詐騙', '工作', '不', '從', '就', '被', '打', '被', '虐', '或', '被', '性侵', '這說', '明', '了', '幾件', '台灣', '現象', '一因', '為', '在', '台灣', '不好過', '所以', '想', '出國', '找', '機會', '總統', '不是', '說', '她', '執政', '下', '這', '20', '年來', '是', '經濟', '最好', '時刻', '嗎', '那麼', '年輕人']"
25,239681772,有人有報名星選組第五屆嗎？,有人有參加星選組的經驗嗎，因為前天我一時興起想說就把我的Demo上傳到星選組的網站上寄給他，結果昨天晚上九點的時候寄給我，說我入選了，要上去太北參加複試，如果有比賽經驗的朋朋們，可以跟我分享一下沒關係,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 04:41:05.213000+00:00,2,0,"['報名', '歌唱比賽', '詐騙']",閒聊,,[],有人有報名星選組第五屆嗎有人有參加星選組經驗嗎因為前天我一時興起想說就把我Demo上傳到星選組網站上寄給他結果昨天晚上九點時候寄給我說我入選了要上去太北參加複試如果有比賽經驗朋朋們可以跟我分享一下沒關係,"['有', '人', '有', '報', '名星', '選組', '第', '五屆', '嗎', '有', '人', '有', '參加', '星選', '組經驗', '嗎', '因為', '前天', '我', '一時', '興起', '想', '說', '就', '把', '我', 'Demo', '上', '傳到', '星選', '組網', '站', '上', '寄給', '他', '結果', '昨天', '晚上', '九點', '時候', '寄給', '我', '說', '我', '入選', '了', '要', '上去', '太北', '參加', '複', '試', '如果', '有', '比賽', '經驗', '朋朋們', '可以', '跟', '我', '分享', '一下', '沒', '關係']"
26,239681750,一打開包裹看到情趣用品,更/，你們說的所有可能性我都有想過，但怎麼想都不合理，因此我才發文上來，1.自己買的、參加抽獎：此種可能性會有紀錄，但我已經把我所有電子郵件、消費紀錄都看過了，都沒有。2.會不會是家人、朋友買的送的：,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 04:38:14.187000+00:00,96,105,"['包裹', '閒聊', '女生', '傻眼', '請益']",閒聊,,"[{'url': 'https://imgur.com/numeap4.jpg'}, {'url': 'https://imgur.com/Eyfncas.jpg'}]",一打開包裹看到情趣用品更你們說所有可能性我都有想過但怎麼想都不合理因此我才發文上來1自己買參加抽獎此種可能性會有紀錄但我已經把我所有電子郵件消費紀錄都看過了都沒有2會不會是家人朋友買送,"['一', '打開', '包裹', '看到', '情趣用品', '更', '你們', '說', '所有', '可能性', '我', '都', '有', '想過', '但', '怎麼', '想', '都', '不合理', '因此', '我', '才', '發文', '上來', '1', '自己', '買', '參加', '抽獎', '此種', '可能性', '會有', '紀錄', '但', '我', '已經', '把', '我', '所有', '電子', '郵件', '消費紀錄', '都', '看過', '了', '都', '沒有', '2', '會不會', '是', '家人', '朋友', '買', '送']"
27,239681686,就你媽最辛苦,圖片來自網路，若有違規麻煩告知會刪文謝謝，看完真的覺得療癒～～～所以不能只有我看到哈哈哈，之後跟別人吵架想跟圖片主角借嘴巴，每次生氣、委屈吵架都是眼淚先出來，（我覺得氣勢上就輸了）（眼淚先輸一半），吵,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 04:29:28.448000+00:00,1,1,"['療癒', '舒壓']",閒聊,,[{'url': 'https://imgur.com/EwNXblF.jpg'}],就你媽最辛苦圖片來自網路若有違規麻煩告知會刪文謝謝看完真覺得療癒所以不能只有我看到哈哈哈之後跟別人吵架想跟圖片主角借嘴巴每次生氣委屈吵架都是眼淚先出來我覺得氣勢上就輸了眼淚先輸一半吵,"['就', '你媽', '最辛苦', '圖片', '來自', '網路', '若', '有', '違規麻煩', '告知', '會', '刪文謝', '謝看', '完真', '覺得', '療', '癒', '所以', '不能', '只有', '我', '看', '到', '哈哈哈', '之後', '跟', '別人', '吵架', '想', '跟', '圖片', '主角', '借', '嘴巴', '每次', '生氣', '委屈', '吵架', '都是', '眼淚', '先', '出來', '我', '覺得', '氣勢', '上', '就', '輸', '了', '眼淚', '先輸', '一半', '吵']"
28,239681673,幫分享！朋友在新北失蹤 無音訊..,從8/8下午一直到現在第五天還是一樣沒音沒訊的，我們大家都很緊張 根本找不到人 也不知道人到底去哪裡了 希望大家能幫幫忙 幫我找我的朋友🥺,255fd275-fec2-49d2-8e46-2e1557ffaeb0,239679161.0,2022-08-12 04:27:16.523000+00:00,1,11,"['分享', '新北']",閒聊,朋友在新北失蹤了！（人找到了！,[],幫分享朋友在新北失蹤無音訊從88下午一直到現在第五天還是一樣沒音沒訊我們大家都很緊張根本找不到人也不知道人到底去哪裡了希望大家能幫幫忙幫我找我朋友🥺,"['幫', '分享', '朋友', '在', '新北', '失蹤', '無音', '訊', '從', '88', '下午', '一直', '到', '現在', '第', '五天', '還是', '一樣', '沒音', '沒訊', '我們', '大家', '都', '很緊', '張根本', '找', '不到', '人', '也', '不知道', '人', '到底', '去', '哪裡', '了', '希望', '大家', '能', '幫幫忙', '幫', '我', '找', '我', '朋友', '🥺']"
29,239681555,現在內憂外患，結果論文最多人關心,台灣現在應該是處在內憂外患的狀態吧…，疫情還在持續，中共一直在軍演擾台，結果大家最關心的是論文，真的傻眼到爆,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 04:11:46.350000+00:00,6,2,"['論文', '關心']",閒聊,,[],現在內憂外患結果論文最多人關心台灣現在應該是處在內憂外患狀態吧疫情還在持續中共一直在軍演擾台結果大家最關心是論文真傻眼到爆,"['現在', '內憂外患', '結果', '論文', '最多人', '關心', '台灣', '現在', '應該', '是', '處', '在', '內憂外患', '狀態', '吧', '疫情', '還在', '持續', '中共', '一直', '在', '軍', '演擾', '台', '結果', '大家', '最關心', '是', '論文真', '傻眼', '到', '爆']"
