,文章ID,標題,內文簡介,版ID,回應的文章ID,發文時間,回覆數,按讚數,主題標籤,版中文名,回應的文章的標題,媒體連結,所有文,關鍵字
10,239712801,半夜睡不著覺,因為租屋處對面的8+9鬧鐘沒關，到現在無法入睡，不曉得是手機還是鬧鐘，響了兩小時多了^^，敲門都沒人回應，最後請房東詢問，阿原來是人在外面鬼混，房東說他等等晚點就會回來，請問我要等他回來跟他釘孤枝，還,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 17:49:14.346000+00:00,5,4,"['半夜', '睡不著']",閒聊,,[],半夜睡不著覺因為租屋處對面89鬧鐘沒關到現在無法入睡不曉得是手機還是鬧鐘響了兩小時多了敲門都沒人回應最後請房東詢問阿原來是人在外面鬼混房東說他等等晚點就會回來請問我要等他回來跟他釘孤枝還,"['半夜', '睡', '不', '著覺', '因為', '租', '屋處', '對面', '89', '鬧鐘', '沒關', '到', '現在', '無法', '入睡', '不曉', '得', '是', '手機', '還是', '鬧', '鐘響', '了', '兩', '小時', '多', '了', '敲門', '都', '沒人', '回應', '最後請', '房東', '詢問', '阿', '原來', '是', '人', '在', '外面', '鬼', '混', '房東', '說', '他', '等', '等', '晚點', '就', '會', '回來', '請問', '我', '要', '等', '他', '回來', '跟', '他', '釘', '孤枝還']"
11,239712743,追女神不只是帥哥的權利,其實超多漂亮的女生的男友都不是很帥，比如像JOY這種女神級的女生~~她的男朋友的顏值確實路人等級。因此我能肯定告訴男生，只要你肯專一的話，女神會是留給專一微醜/普/帥男的。除非你像fxx.....，否,255fd275-fec2-49d2-8e46-2e1557ffaeb0,236789686.0,2022-08-15 17:41:00.262000+00:00,0,0,[],閒聊,Joy 公開戀情後對粉絲們說的話,[],追女神不只是帥哥權利其實超多漂亮女生男友都不是很帥比如像JOY這種女神級女生她男朋友顏值確實路人等級因此我能肯定告訴男生只要你肯專一話女神會是留給專一微醜普帥男除非你像fxx否,"['追', '女神', '不', '只是', '帥哥', '權利', '其實', '超多', '漂亮', '女生', '男友', '都', '不是', '很帥', '比', '如', '像', 'JOY', '這種', '女神', '級', '女生', '她', '男朋友', '顏值', '確實路', '人等級', '因此', '我能', '肯定', '告訴', '男生', '只要', '你', '肯', '專一', '話', '女神', '會', '是', '留給', '專一', '微醜', '普帥', '男除', '非', '你', '像', 'fxx', '否']"
12,239712723,六福村水樂園猴子🐒,耍什麼猴戲，有夠危險,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 17:37:14.084000+00:00,35,26,"['暑假', '猴子', '猴子出沒', '閒聊']",閒聊,,[],六福村水樂園猴子🐒耍什麼猴戲有夠危險,"['六福村', '水樂園', '猴子', '🐒', '耍', '什麼', '猴戲', '有夠', '危險']"
13,239712695,能單手開罐的男生多嗎？,最近在追熱門韓劇剛好看到男配角單手開罐的畫面，好奇能單手開罐的男生很多嗎？女生應該很少能做到，所以單手開罐好像被解讀是耍帥動作，表示力氣大 臂力腕力夠？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 17:34:25.183000+00:00,25,11,"['男生', '有趣', '閒聊', '請益']",閒聊,,[{'url': 'https://imgur.com/XpfEzYC.jpg'}],能單手開罐男生多嗎最近在追熱門韓劇剛好看到男配角單手開罐畫面好奇能單手開罐男生很多嗎女生應該很少能做到所以單手開罐好像被解讀是耍帥動作表示力氣大臂力腕力夠,"['能', '單手', '開罐', '男生', '多', '嗎', '最近', '在', '追熱門', '韓劇剛', '好看', '到', '男', '配角', '單手', '開罐', '畫面', '好奇', '能', '單手', '開罐', '男生', '很多', '嗎', '女生', '應該', '很少', '能', '做到', '所以', '單手', '開罐', '好像', '被', '解讀', '是', '耍帥', '動作', '表示', '力氣', '大臂', '力腕', '力夠']"
14,239712694,越來越壓抑,從國中到現在都是身邊人的出氣筒，好聽一點就是聆聽安慰者，我不善於表達所以只會好好安靜的聆聽，不管是在家人同事同學眼中，我就是一個平平淡淡沒怎麼樣的人，當然選擇告訴我也等於是一種信任，因為從開始要聽我就,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 17:34:21.391000+00:00,3,4,"['閒聊', '女生', '朋友', '生活']",閒聊,,[],越來越壓抑從國中到現在都是身邊人出氣筒好聽一點就是聆聽安慰者我不善於表達所以只會好好安靜聆聽不管是在家人同事同學眼中我就是一個平平淡淡沒怎麼樣人當然選擇告訴我也等於是一種信任因為從開始要聽我就,"['越來', '越', '壓抑', '從國', '中到', '現在', '都是', '身邊', '人', '出氣筒', '好聽', '一點', '就是', '聆', '聽', '安慰', '者', '我', '不', '善於', '表達', '所以', '只會', '好好', '安靜', '聆', '聽', '不管', '是', '在', '家人', '同事', '同學', '眼中', '我', '就是', '一個', '平平淡淡', '沒', '怎麼樣', '人當然', '選擇', '告訴', '我', '也', '等', '於是', '一種', '信任', '因為', '從', '開始', '要', '聽', '我', '就']"
15,239712635,大家遇過補習班英文老師發音不標準嗎,前陣子朋友剛畢業去當了英文補習班老師，但是她的發音實在完全不行，很多基本的單字都會唸錯的那種，真的很擔心她誤人子弟（已經有被學生糾正過），但我又不好意思跟她明講...，只有委婉跟他說過有空可以多練習發,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 17:26:17.417000+00:00,3,1,"['補習班', '英文', '英文老師']",閒聊,,[],大家遇過補習班英文老師發音不標準嗎前陣子朋友剛畢業去當了英文補習班老師但是她發音實在完全不行很多基本單字都會唸錯那種真很擔心她誤人子弟已經有被學生糾正過但我又不好意思跟她明講只有委婉跟他說過有空可以多練習發,"['大家', '遇過', '補習', '班', '英文', '老師', '發音', '不', '標準', '嗎', '前', '陣子', '朋友剛', '畢業', '去', '當了', '英文', '補習', '班', '老師', '但是', '她', '發音', '實在', '完全', '不行', '很多', '基本', '單字', '都', '會', '唸錯', '那種', '真', '很', '擔心', '她', '誤人', '子弟', '已經', '有', '被', '學生', '糾正過', '但', '我', '又', '不好意思', '跟', '她', '明講', '只有', '委婉', '跟', '他', '說', '過有空', '可以', '多練', '習發']"
16,239712589,"一點點菲律賓語空耳教學,去搭訕菲律賓女移工吧",在菲律賓將近170種的本土語言，只有他加祿語（Tagalog）具有官方語言地位。GOOGLE翻譯選菲律賓文，出現的就是他加祿語，菲律賓人會說英文沒錯，但也是有對英文不在行的，男生會講一點點他加祿語，菲,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 17:20:52.649000+00:00,0,0,['菲律賓'],閒聊,,[],一點點菲律賓語空耳教學去搭訕菲律賓女移工吧在菲律賓將近170種本土語言只有他加祿語Tagalog具有官方語言地位GOOGLE翻譯選菲律賓文出現就是他加祿語菲律賓人會說英文沒錯但也是有對英文不在行男生會講一點點他加祿語菲,"['一點點', '菲律', '賓語', '空耳教', '學去', '搭訕', '菲律', '賓女', '移工', '吧', '在', '菲律賓', '將近', '170', '種本', '土語', '言', '只有', '他', '加祿語', 'Tagalog', '具有', '官方語言', '地位', 'GOOGLE', '翻譯', '選菲律', '賓文', '出現', '就是', '他', '加祿語', '菲律', '賓人會', '說', '英文', '沒錯', '但', '也', '是', '有', '對', '英文', '不', '在', '行', '男', '生會講', '一點點', '他', '加祿語', '菲']"
17,239712546,祖雄從俄羅斯換成烏克蘭,我就記得怎麼好像聽過祖雄有黑，看到他跟佳娜在一起的時候傻眼,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 17:15:29.552000+00:00,2,1,"['俄羅斯', '烏克蘭', '感情', '傻眼']",閒聊,,[],祖雄從俄羅斯換成烏克蘭我就記得怎麼好像聽過祖雄有黑看到他跟佳娜在一起時候傻眼,"['祖雄', '從', '俄羅斯', '換成', '烏', '克蘭', '我', '就', '記得', '怎麼', '好像', '聽過', '祖雄', '有', '黑', '看', '到', '他', '跟', '佳娜', '在', '一起', '時候', '傻眼']"
18,239712523,有沒有可能出生是種救贖,看到這種言論感覺震驚，不過這是奠定在沒有出生沒有痛苦的概念，有沒有可能不出生的狀態比活著更苦？像我聽過有聽過墮胎被嬰靈纏住，沒聽過墮胎得福報的,255fd275-fec2-49d2-8e46-2e1557ffaeb0,234283732.0,2022-08-15 17:12:55.820000+00:00,1,0,['出生'],閒聊,生小孩比殺人更可惡,[],有沒有可能出生是種救贖看到這種言論感覺震驚不過這是奠定在沒有出生沒有痛苦概念有沒有可能不出生狀態比活著更苦像我聽過有聽過墮胎被嬰靈纏住沒聽過墮胎得福報,"['有', '沒有', '可能', '出生', '是', '種救', '贖', '看', '到', '這種', '言論', '感覺', '震驚', '不過', '這是', '奠定', '在', '沒有', '出生', '沒有', '痛苦', '概念', '有', '沒有', '可能', '不', '出生', '狀態', '比活', '著', '更', '苦', '像', '我', '聽過', '有', '聽過', '墮胎', '被', '嬰靈', '纏', '住', '沒', '聽過', '墮胎', '得福報']"
19,239712522,台羅仔為什麼這麼堅持用拼音發言,有沒有八卦，我南部人看了都想笑，別人可能用口語打，就要獵巫打底，馬的 一群怪怪的人,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 17:12:50.234000+00:00,2,0,['閒聊'],閒聊,,[],台羅仔為什麼這麼堅持用拼音發言有沒有八卦我南部人看了都想笑別人可能用口語打就要獵巫打底馬一群怪怪人,"['台羅仔', '為什麼', '這麼', '堅持', '用', '拼音', '發言有', '沒有', '八卦', '我', '南部', '人', '看', '了', '都', '想', '笑', '別人', '可能', '用', '口語', '打', '就要', '獵巫', '打底', '馬', '一群', '怪', '怪人']"
20,239712386,明知爸媽會上癮，我該不該讓他們自己決定？,前情提要，早期，爸媽還沒用智慧型手機前，常常酸我跟我姐天天用手機，眼睛會壞掉、不要看那些虛假的東西之類的。然而，自從老人家們收到人生第一台「智慧型手機」後，人生就此大轉，男的天天蹲馬桶，女的照三餐配韓,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 16:53:25.938000+00:00,3,1,"['爸媽', '上癮']",閒聊,,[],明知爸媽會上癮我該不該讓他們自己決定前情提要早期爸媽還沒用智慧型手機前常常酸我跟我姐天天用手機眼睛會壞掉不要看那些虛假東西之類然而自從老人家們收到人生第一台智慧型手機後人生就此大轉男天天蹲馬桶女照三餐配韓,"['明知', '爸媽會', '上癮', '我該', '不該', '讓他', '們', '自己', '決定', '前情', '提要', '早期', '爸媽', '還沒用', '智慧型', '手機', '前', '常常', '酸', '我', '跟', '我姐', '天天', '用', '手機', '眼睛', '會', '壞掉', '不要', '看', '那些', '虛假', '東西', '之類', '然而自', '從', '老', '人家', '們', '收到', '人生', '第', '一台', '智慧型', '手機', '後', '人生', '就此', '大轉', '男', '天天', '蹲馬桶', '女照', '三餐', '配韓']"
21,239712276,我的應該才叫口水病🫠,我是那種爸媽口水都不行的人🥲所以在我有意識情況下基本上不會有人親到我的嘴巴，而且嚴重到可能從我爸媽的碗裡夾東西給我我都覺得噁心的程度，每次跟大家出去都只能自己點一份完全不能共食，對小鳥胃真的超級不友善,255fd275-fec2-49d2-8e46-2e1557ffaeb0,239690879.0,2022-08-15 16:40:13.615000+00:00,1,1,[],閒聊,會在意共吃一份食物嗎,[],我應該才叫口水病🫠我是那種爸媽口水都不行人🥲所以在我有意識情況下基本上不會有人親到我嘴巴而且嚴重到可能從我爸媽碗裡夾東西給我我都覺得噁心程度每次跟大家出去都只能自己點一份完全不能共食對小鳥胃真超級不友善,"['我', '應該', '才', '叫', '口水', '病', '\U0001fae0', '我', '是', '那種', '爸媽', '口水', '都', '不行', '人', '\U0001f972', '所以', '在', '我', '有', '意識', '情況', '下', '基本上', '不會', '有人親', '到', '我', '嘴巴', '而且', '嚴重', '到', '可能', '從', '我', '爸媽', '碗裡', '夾東', '西給', '我', '我', '都', '覺得', '噁心', '程度', '每次', '跟', '大家', '出去', '都', '只能', '自己點', '一份', '完全', '不能', '共食', '對', '小鳥', '胃真', '超級', '不', '友善']"
