,文章ID,標題,內文簡介,版ID,回應的文章ID,發文時間,回覆數,按讚數,主題標籤,版中文名,回應的文章的標題,媒體連結,所有文,關鍵字
10,239687055,台灣人都會唱的歌？,我很好奇有沒有一首，台灣人從國小到80幾歲大家都會唱的國民歌曲？我只想到「告白氣球」可能有稍微擦到邊吧，（不要給我國歌 生日快樂歌那種的！！！）,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 15:22:23.715000+00:00,18,5,[],閒聊,,[],台灣人都會唱歌我很好奇有沒有一首台灣人從國小到80幾歲大家都會唱國民歌曲我只想到告白氣球可能有稍微擦到邊吧不要給我國歌生日快樂歌那種,"['台灣', '人', '都', '會', '唱歌', '我', '很', '好奇', '有', '沒有', '一首', '台灣', '人', '從', '國小到', '80', '幾歲', '大家', '都', '會', '唱', '國民', '歌曲', '我', '只', '想到', '告白', '氣球', '可能', '有', '稍', '微擦', '到邊', '吧', '不要', '給我', '國歌', '生日', '快樂', '歌', '那種']"
11,239686993,關於Lan (ㄌㄧㄢˉ)有什麼綽號,大家好 打擾大家，因為工作最近想要取一個粉絲專頁的名稱，因為我小名最後一個字有Lan（ㄌㄧㄢˉ），有什麼諧音梗啊 還是 其他有趣的建議嗎，謝謝，目前有想過，英雄Lan萌,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 15:16:21.526000+00:00,1,0,"['綽號', '工作', '有趣', '閒聊', '生活']",閒聊,,[],關於Lanㄌㄧㄢˉ有什麼綽號大家好打擾大家因為工作最近想要取一個粉絲專頁名稱因為我小名最後一個字有Lanㄌㄧㄢˉ有什麼諧音梗啊還是其他有趣建議嗎謝謝目前有想過英雄Lan萌,"['關於', 'Lan', 'ㄌ', 'ㄧ', 'ㄢ', 'ˉ', '有', '什麼', '綽號', '大家', '好', '打擾', '大家', '因為', '工作', '最近', '想要', '取', '一個', '粉絲', '專頁', '名稱', '因為', '我', '小名', '最', '後', '一個', '字', '有', 'Lan', 'ㄌ', 'ㄧ', 'ㄢ', 'ˉ', '有', '什麼', '諧音', '梗', '啊', '還是', '其他', '有趣', '建議', '嗎', '謝謝', '目前', '有', '想過', '英雄', 'Lan', '萌']"
12,239686955,新生群,新生群到底是用來看訊息的，還是用來聯誼的？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 15:12:18.859000+00:00,6,2,['新生'],閒聊,,[],新生群新生群到底是用來看訊息還是用來聯誼,"['新生', '群新生', '群', '到底', '是', '用', '來看', '訊息', '還是', '用', '來', '聯誼']"
13,239686942,二林科學園區,之前二林科學園區因為一些政.......而延宕施工時間，現在又要開始動工了，各位高科技人才會想去二林工作嗎？隨口問問而已~~,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 15:11:13.411000+00:00,0,1,[],閒聊,,[],二林科學園區之前二林科學園區因為一些政而延宕施工現在又要開始動工了各位高科技人才會想去二林工作嗎隨口問問而已,"['二林', '科', '學園', '區', '之前', '二林', '科', '學園', '區因', '為', '一些', '政而', '延宕', '施工', '現在', '又', '要', '開始', '動工', '了', '各位', '高科技', '人才', '會想', '去', '二林', '工作', '嗎', '隨口', '問問', '而', '已']"
15,239686926,今日中壢夜店,今天有人要來MEET嗎？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 15:09:56.909000+00:00,2,0,"['中壢', '夜店']",閒聊,,[],今日中壢夜店今天有人要來MEET嗎,"['今日', '中壢', '夜店', '今天', '有人要', '來', 'MEET', '嗎']"
16,239686906,#提問 玉米濃湯能微波嗎？,不好意思，我幾乎沒用過微波爐，所以想請問如果要加熱玉米濃湯，能不能使用微波爐？或是有什麼需要注意的事項嗎？我有在網路上搜尋，但找不太到答案……，放在閒聊版是因為覺得放烹飪好像有點怪怪的，先謝謝各位的回,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 15:06:13.948000+00:00,1,0,['微波'],閒聊,,[],提問玉米濃湯能微波嗎不好意思我幾乎沒用過微波爐所以想請問如果要加熱玉米濃湯能不能使用微波爐或是有什麼需要注意事項嗎我有在網路上搜尋但找不太到答案放在版是因為覺得放烹飪好像有點怪怪先謝謝各位回,"['提問', '玉米', '濃湯', '能', '微波', '嗎', '不好意思', '我', '幾乎', '沒用過', '微波爐', '所以', '想', '請問', '如果', '要', '加熱', '玉米', '濃湯', '能', '不能', '使用', '微波爐', '或是', '有', '什麼', '需要', '注意', '事項', '嗎', '我', '有', '在網', '路上', '搜尋但', '找', '不太到', '答案', '放', '在', '版', '是', '因為', '覺得', '放', '烹飪', '好像', '有點', '怪怪', '先謝謝', '各位', '回']"
17,239686867,突然很好奇 大家都花多長時間通勤上班,看到原po跟留言，原來1.5小時大部分都覺得很久嗎！？大學時每天花四小時來回通勤，現在上班也是來回三小時@@，突然好好奇 那大家上班通勤時間都是多久？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,239680835.0,2022-08-12 15:01:56.755000+00:00,5,2,"['通勤', '工作']",閒聊,好難抉擇救命啊 通勤1.5小時vs離家10分鐘,[],突然很好奇大家都花多長通勤上班看到原po跟留言原來15小時大部分都覺得很久嗎大學時每天花四小時來回通勤現在上班也是來回三小時突然好好奇那大家上班通勤都是多久,"['突然', '很', '好奇', '大家', '都', '花', '多長', '通勤', '上班', '看到', '原', 'po', '跟', '留言', '原來', '15', '小時', '大部分', '都', '覺得', '很久', '嗎', '大', '學時', '每', '天花', '四', '小時', '來回', '通勤', '現在', '上班', '也', '是', '來回', '三', '小時', '突然', '好', '好奇', '那', '大家', '上班', '通勤', '都是', '多久']"
18,239686843,韓國最強BL電影即將在台上映,語意錯誤電影版終於真的可以在台灣電影院看到了，台灣粉絲們自從韓國要上映電影版之後每天心心念念就是什麼時候輪到台灣🥹，上次有小小劇透說台灣會引進，終於在今天采昌公布確定代理，真的好想衝到街上大喊啊啊啊啊,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 14:59:51.744000+00:00,2,11,"['韓國', '電影', '語意錯誤']",閒聊,,[{'url': 'https://imgur.com/HSgh9BQ.jpg'}],韓國最強BL電影即將在台上映語意錯誤電影版終於真可以在台灣電影院看到了台灣粉絲們自從韓國要上映電影版之後每天心心念念就是什麼時候輪到台灣🥹上次有小小劇透說台灣會引進終於在今天采昌公布確定代理真好想衝到街上大喊啊啊啊啊,"['韓國', '最強', 'BL', '電影', '即將', '在', '台', '上映', '語意', '錯', '誤電', '影版', '終於真', '可以', '在', '台灣電', '影院', '看到', '了', '台灣', '粉絲們', '自', '從', '韓國要', '上映', '電', '影版', '之後', '每天', '心心念念', '就是', '什麼', '時候', '輪到', '台灣', '\U0001f979', '上次', '有', '小小', '劇透', '說', '台灣會', '引進', '終於在', '今天', '采昌', '公布', '確定', '代理', '真好', '想', '衝到', '街', '上', '大喊', '啊啊啊', '啊']"
19,239686828,詢問主題,請問line的這個主題名稱是什麼，有人知道嗎？那隻兔子是貼圖,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 14:58:35.670000+00:00,1,0,"['閒聊', '請益']",閒聊,,[{'url': 'https://imgur.com/UW4KF7P.jpg'}],詢問主題請問line這個主題名稱是什麼有人知道嗎那隻兔子是貼圖,"['詢問', '主題', '請問', 'line', '這個', '主題', '名稱', '是', '什麼', '有人', '知道', '嗎', '那', '隻', '兔子', '是', '貼', '圖']"
20,239686772,大家的爸媽都很會用LINE嗎,剛無聊看了一下LINE禮物的年齡分層，有點嚇到，40-59歲還有23%耶，比較起來我媽好像比較會搞這些東西，（我爸好像只會用手機看股票下單而已），會拍照用LINE跟他的朋友姐妹分享一些生活瑣事，自己種,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 14:53:48.678000+00:00,7,4,[],閒聊,,[{'url': 'https://imgur.com/P0sEzvk.jpg'}],大家爸媽都很會用LINE嗎剛無聊看了一下LINE禮物年齡分層有點嚇到4059歲還有23耶比較起來我媽好像比較會搞這些東西我爸好像只會用手機看股票下單而已會拍照用LINE跟他朋友姐妹分享一些生活瑣事自己種,"['大家', '爸媽', '都', '很會用', 'LINE', '嗎', '剛無聊', '看', '了', '一下', 'LINE', '禮物', '年齡', '分層', '有點', '嚇到', '4059', '歲', '還有', '23', '耶比較', '起來', '我媽', '好像', '比較', '會', '搞', '這些', '東西', '我', '爸', '好像', '只會用', '手機', '看', '股票', '下單', '而', '已會', '拍照', '用', 'LINE', '跟', '他', '朋友', '姐妹', '分享', '一些', '生活', '瑣事', '自己種']"
21,239686715,檢舉交通違規，舉發成功。,您於2022/07/31 23：33：06向桃園市政府警察局交通違規檢舉專區檢舉本市交通違規案件（檢舉案號111073102076）一節，茲答覆如下：一、 經審據所提供之「6199-TU」號車交通違規,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 14:47:17.022000+00:00,4,11,"['檢舉', '違規']",閒聊,,"[{'url': 'https://imgur.com/JqLsLrm.jpg'}, {'url': 'https://imgur.com/18jZWD7.jpg'}, {'url': 'https://imgur.com/Z6s3DCv.jpg'}, {'url': 'https://imgur.com/3NHZ3tN.jpg'}, {'url': 'https://imgur.com/2NzpbxD.jpg'}, {'url': 'https://imgur.com/qeZchLa.jpg'}, {'url': 'https://imgur.com/OjmGpsT.jpg'}, {'url': 'https://imgur.com/VXOkGyY.jpg'}, {'url': 'https://imgur.com/Nx8M3eJ.jpg'}]",檢舉交通違規舉發成功您於20220731233306向桃園市政府警察局交通違規檢舉專區檢舉本市交通違規案件檢舉案號111073102076一節茲答覆如下一經審據所提供之6199TU號車交通違規,"['檢舉', '交通', '違規', '舉發', '成功', '您', '於', '20220731233306', '向桃園', '市政府', '警察局', '交通', '違規', '檢舉', '專區', '檢舉', '本市', '交通', '違規', '案件', '檢舉', '案號', '111073102076', '一節', '茲', '答覆', '如下', '一經', '審據', '所', '提供', '之', '6199TU', '號車', '交通', '違規']"
22,239686697,同事太髒髒到引來蟑螂可以抗議嗎,週一一早到公司就看到我的座位的透明隔板跟牆壁中間有隻未成年的小蟑螂，看得到打不到，根本無法安心坐下，忙了20分鐘把蟑螂趕走，才敢坐下…，然後我檢查我的座位根本沒有吃的，我本來就不會在辦公室存吃的東西、,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 14:45:23.651000+00:00,1,0,"['同事', '蟑螂', '抗議', '工作', '閒聊']",閒聊,,[],同事太髒髒到引來蟑螂可以抗議嗎週一一早到公司就看到我座位透明隔板跟牆壁中間有隻未成年小蟑螂看得到打不到根本無法安心坐下忙了20分鐘把蟑螂趕走才敢坐下然後我檢查我座位根本沒有吃我本來就不會在辦公室存吃東西,"['同事', '太', '髒', '髒', '到', '引來', '蟑螂', '可以', '抗議', '嗎', '週一', '一早', '到', '公司', '就', '看', '到', '我', '座位', '透明', '隔板', '跟', '牆壁', '中間', '有', '隻', '未', '成年', '小', '蟑螂', '看', '得到', '打', '不到', '根本', '無法', '安心', '坐下', '忙', '了', '20', '分鐘', '把', '蟑螂', '趕', '走', '才', '敢', '坐下', '然後', '我', '檢查', '我', '座位', '根本', '沒有', '吃', '我', '本來', '就', '不會', '在', '辦', '公室', '存吃', '東西']"
23,239686684,#分享 #LDA #免費線上講座 #免費資訊分享,最近看到LEXUS辦的設計比賽，有宣傳一個8/21（日）線上免費講座～本來我看到這種講座都覺得興趣缺缺（線上我每次都會分心做別的事我反省><），但瞄到兩位講者，一位林炳昕老師，之前台科大設計週的時候我,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 14:43:48.605000+00:00,5,3,"['分享', '免費', '講座']",閒聊,,[],分享LDA免費線上講座免費資訊分享最近看到LEXUS辦設計比賽有宣傳一個821日線上免費講座本來我看到這種講座都覺得興趣缺缺線上我每次都會分心做別事我反省但瞄到兩位講者一位林炳昕老師之前台科大設計週時候我,"['分享', 'LDA', '免費', '線上', '講座', '免費', '資訊', '分享', '最近', '看', '到', 'LEXUS', '辦設', '計比賽', '有', '宣傳', '一個', '821', '日線', '上', '免費', '講座', '本來', '我', '看', '到', '這種', '講座', '都', '覺得', '興趣', '缺', '缺線', '上', '我', '每次', '都', '會', '分心', '做別', '事', '我', '反省', '但', '瞄到', '兩位', '講者', '一位', '林炳昕', '老師', '之前', '台科大設', '計週', '時候', '我']"
24,239686677,小酌小酌,人在台北 今天沒有很想去夜店，但又想出來走走，有人想去酒吧嗎？或者你有更好的提議 都可以,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 14:42:41.551000+00:00,1,0,['小酌'],閒聊,,[],小酌小酌人在台北今天沒有很想去夜店但又想出來走走有人想去酒吧嗎或者你有更好提議都可以,"['小酌', '小酌', '人', '在', '台北', '今天', '沒有', '很', '想', '去', '夜店', '但', '又', '想', '出來', '走', '走', '有', '人', '想', '去', '酒', '吧', '嗎', '或者', '你', '有', '更', '好', '提議', '都', '可以']"
25,239686663,在台灣幹人口販運最高可以判幾年啊??,人口販運可教化ㄇ，還有賣豬89買D卡帳在拉人ㄟ,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 14:42:01.590000+00:00,1,0,"['時事', '工作', '閒聊']",閒聊,,[{'url': 'https://imgur.com/rRAFlQp.jpg'}],在台灣幹人口販運最高可以判幾年啊人口販運可教化ㄇ還有賣豬89買D卡帳在拉人ㄟ,"['在', '台灣', '幹', '人口', '販運', '最高', '可以', '判', '幾年', '啊', '人口', '販運', '可教', '化', 'ㄇ', '還有', '賣豬', '89', '買', 'D', '卡帳', '在', '拉', '人', 'ㄟ']"
26,239686651,遇到紅燈臨停躲樹蔭有什麼處理方法嗎？,事情是這樣的，有人紅燈想躲太陽，然後在一個鄉間小道切到我前面，沒亮方向燈，有亮煞車燈，然後就到我前面煞停。我不排斥躲太陽，因為真的很熱我了解，但是直接飄到人家面前停下來是不是有點過分了…，有檢舉擋車但,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 14:39:52.955000+00:00,3,0,"['紅燈', '太陽', '機車', '靠北']",閒聊,,[],遇到紅燈臨停躲樹蔭有什麼處理方法嗎事情是這樣有人紅燈想躲太陽然後在一個鄉間小道切到我前面沒亮方向燈有亮煞車燈然後就到我前面煞停我不排斥躲太陽因為真很熱我了解但是直接飄到人家面前停下來是不是有點過分了有檢舉擋車但,"['遇到', '紅燈', '臨停', '躲樹蔭', '有', '什麼', '處理', '方法', '嗎', '事情', '是', '這樣', '有', '人紅燈', '想', '躲', '太陽', '然後', '在', '一個', '鄉間', '小道', '切到', '我', '前面', '沒亮', '方向燈', '有亮', '煞車', '燈', '然後', '就', '到', '我', '前面', '煞停', '我', '不', '排斥', '躲', '太陽', '因為', '真', '很熱', '我', '了解', '但是', '直接', '飄到', '人家', '面前', '停下來', '是', '不是', '有點', '過分', '了', '有', '檢舉', '擋車', '但']"
27,239686622,一生必知的觀念⁉️,今天看到學習家小羊的貼文，分享給大家，超級實用也超棒的觀念，他的ig其他貼文也非常實用哦！，⬇️此篇貼文請看，⬇️更多貼文,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 14:37:07.880000+00:00,0,0,"['工作', 'IG', '閒聊', '大學', '生活']",閒聊,,[{'url': 'https://imgur.com/HppqIPH.jpg'}],一生必知觀念⁉️今天看到學習家小羊貼文分享給大家超級實用也超棒觀念他ig其他貼文也非常實用哦⬇️此篇貼文請看⬇️更多貼文,"['一生', '必知', '觀念', '⁉', '️', '今天', '看到', '學習', '家', '小羊', '貼文', '分享', '給', '大家', '超級', '實用', '也', '超棒', '觀念', '他', 'ig', '其他', '貼文', '也', '非常', '實用', '哦', '⬇', '️', '此篇', '貼', '文請', '看', '⬇', '️', '更多', '貼文']"
28,239686585,dcard 的看版文章怎麼隱藏…一直看到甲文…,就是他媽的彩虹文，我明明就沒訂閱啊，為啥一直跑出「xx版有一篇你可能感興趣的文章」你給我twice文也好，政治文也行，就是不要一直來臭甲文啊，天啊，到底怎麼隱藏啊…？？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 14:33:37.394000+00:00,2,0,"['dcard', '隱藏', '閒聊', '請益']",閒聊,,[],dcard看版文章怎麼隱藏一直看到甲文就是他媽彩虹文我明明就沒訂閱啊為啥一直跑出xx版有一篇你可能感興趣文章你給我twice文也好政治文也行就是不要一直來臭甲文啊天啊到底怎麼隱藏啊,"['dcard', '看版', '文章', '怎麼', '隱藏', '一直', '看到', '甲文', '就是', '他媽', '彩虹', '文', '我', '明明', '就', '沒', '訂閱', '啊', '為', '啥', '一直', '跑', '出', 'xx', '版有', '一篇', '你', '可能', '感興趣', '文章', '你給', '我', 'twice', '文', '也好', '政治文', '也', '行', '就是', '不要', '一直', '來', '臭甲文', '啊', '天', '啊', '到底', '怎麼', '隱藏', '啊']"
29,239686500,周曉青是哪一部八點檔,是小時候看的一部八點檔，只對裡面的女演員周曉青印象深刻，因為長得很漂亮就被我記到現在，我記得他在劇裡是演壞人的角色，一直以為她是風水世家裡的人物，但剛剛怎麼找都找不到，也不清楚她的名字怎麼寫，只記得叫,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 14:22:33.780000+00:00,2,0,"['八點檔', '一部']",閒聊,,[],周曉青是哪一部八點檔是小時候看一部八點檔只對裡面女演員周曉青印象深刻因為長得很漂亮就被我記到現在我記得他在劇裡是演壞人角色一直以為她是風水世家裡人物但剛剛怎麼找都找不到也不清楚她名字怎麼寫只記得叫,"['周曉青', '是', '哪一部', '八點檔', '是', '小時候', '看', '一部', '八點檔', '只', '對裡面', '女演員', '周曉青', '印象', '深刻', '因為', '長', '得', '很漂亮', '就', '被', '我', '記到', '現在', '我', '記得', '他', '在', '劇裡', '是', '演', '壞人', '角色', '一直', '以為', '她', '是', '風水', '世家', '裡', '人物', '但', '剛剛', '怎麼', '找', '都', '找', '不到', '也', '不', '清楚', '她', '名字', '怎麼', '寫', '只', '記得', '叫']"
30,239686485,上班使用line...,應該大部分的人，工作上交流都會使用line吧...，我基本上上班都會使用公司電腦登入自己的line，但我下班都會確認有登出才下班，結果我已經放假3天了，今天才從手機上看到我沒有登出（內心崩潰QAQ，有,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-12 14:20:12.009000+00:00,3,0,"['上班', 'line', '工作']",閒聊,,[],上班使用line應該大部分人工作上交流都會使用line吧我基本上上班都會使用公司電腦登入自己line但我下班都會確認有登出才下班結果我已經放假3天了今天才從手機上看到我沒有登出內心崩潰QAQ有,"['上班', '使用', 'line', '應該', '大部分', '人', '工作', '上', '交流', '都', '會', '使用', 'line', '吧', '我', '基本上', '上班', '都', '會', '使用', '公司', '電腦', '登入', '自己', 'line', '但', '我', '下班', '都', '會確', '認有', '登出', '才', '下班', '結果', '我', '已經', '放假', '3', '天', '了', '今天', '才', '從', '手機', '上', '看', '到', '我', '沒有', '登出', '內心', '崩潰', 'QAQ', '有']"
